id,text,tag,date,partition
1f34f78a326746668f886399db2613ae,"Der Mann aus Benin hat noch nie von den Freikarten des HSV gehört, aber er ist auch erst seit zwei Wochen hier.",noclaim,2015-07-24,train
05149e989a9944e5b4bde573eca02168,"Der Vorstandsvorsitzende hat auf die 40 bis 100 Flüchtlinge verwiesen, die bei jedem HSV-Heimspiel dabei gewesen seien.",noclaim,2015-07-24,train
f614f48637714223a6b5d756f40cfe19,"Was der HSV tut: Er will im Rahmen seines neuen Sozialprojekts  ""Hamburger Weg"" , das schon vor dem Ärger um den Parkplatz geplant war, ein Café für Flüchtlinge in der Schnackenburgallee einrichten.",noclaim,2015-07-24,train
75a3f696537e48fb9c040d19894deb96,Natürlich kann und muss er nicht die Probleme eines überforderten Landes lösen.,noclaim,2015-07-24,train
b93e9ca67b81424b837d984ae6393ff5,"Man kann sich fragen, wozu ein Fußballverein verpflichtet ist.",noclaim,2015-07-24,train
47d01f8d3dfd4ab1a8ffb1003e78e290,"Dann kommen sehr schnell Leute, die darauf hinweisen, dass es in den Bezirken unterschiedlich viel geeignete Flächen gebe, und die Angelegenheit wird erneut sehr vage.",noclaim,2015-07-24,train
070dfabb46d64fe6a08302a8b2fb21c2,"Und dann kommen auch schon diejenigen, die  ""den Westen voll finden"" , manchen genügt  ""Asylantenpack"" , und vielen gehen die  ""Gutmenschen und Zecken"" , die selbst nichts täten, auf den Geist.",noclaim,2015-07-24,train
8cbde55cb8034b01b349e2d92c6934f7,Auch im Juli gab es mehrere Anschläge.,noclaim,2015-07-24,train
981c50bb055a4c50b905e653cc27b4a0,"Nun wäre es in der Tat einfach, die Bayern in Berlin schlicht abzuschreiben.",noclaim,2015-07-24,train
456e384de51d4102af2f125307df76db,"Und Müller fällt zwar ganz CSU-untypisch immer mal mit differenzierten Äußerungen auf, hat jedoch mit dem Entwicklungshilfeministerium einen Wirkungsort, an dem man in der öffentlichen Wahrnehmung nur in Maßen punkten kann – selbst wenn der Vorgänger Dirk Niebel heißt.",noclaim,2015-07-24,train
35133ba1610a48fe9f94b7ef08255e9f,Nun steht die Partei vor ihrem Scherbenhaufen und muss für den Spott nicht sorgen.,noclaim,2015-07-24,train
8bb804dffd2b4098b84ab5a7db5aee3f,Das wiederum weiß die Küstenwache.,noclaim,2015-07-24,train
2ba4cf8526bd44139f6c6a1306267855,Gleichzeitig geben sie die Infos auch an andere zivile Akteure wie Sea Watch oder Ärzte ohne Grenzen weiter.,noclaim,2015-07-24,train
ca2e206df7e045c99115b4830d95a345,Danach informieren sie die Küstenwache.,noclaim,2015-07-24,train
286aac7216214c2daee9ccaae0162c11,Wie ist der Zustand des Bootes?,noclaim,2015-07-24,train
5f9a16c5cd72453dbc42f9fe2931ac45,Mit ihren weiteren Fragen gehen sie sehr systematisch vor: Wie viele Leute sind an Bord?,noclaim,2015-07-24,train
c26706bd65a54e4bb11f4283f58c58a3,Oder einfach nur für Chuzpe.,noclaim,2015-07-24,train
0bcd360f31b04749abdd9e0a86cecae9,So kann das Boot lokalisiert und anhand der Daten des Satellitentelefons identifiziert werden.,noclaim,2015-07-24,train
cd1890227e3241a9a19ac9d36fa15225,"Die meisten Boote haben ein Satellitentelefon an Bord, mit dem in Seenot geratenen MigrantInnen die Hotline anrufen können.",noclaim,2015-07-24,train
92121230af0b409fb8a4caba233c6000,Die AktivistInnen übernehmen Schichtdienste von jeweils acht Stunden.,noclaim,2015-07-24,train
921305de6e354f14b6931e98ffb01448,"Man kann das eine Übertreibung nennen, man kann es aber auch für einen Fall von Realitätsverlust halten.",noclaim,2015-07-24,train
50e7eb73025f42f68a2ae1d7e14a78cc,Und antwortet: Bestens.,noclaim,2015-07-24,train
ef1be6083a474f39b3b8544bac658185,"Wie es denn nun um die Durchschlagskraft der CSU bestellt sei, wo das Bundesverfassungsgericht das Betreuungsgeld gekippt habe, wird er gefragt.",noclaim,2015-07-24,train
5be07fead3cf4236b454ebdd3f9f7e8e,"Ja, es ist diese Vokabel, die Horst Seehofer wählt, als er am Rande der Kabinettsklausur in St. Quirin auf die neuen Nachrichten aus Karlsruhe angesprochen wird.",noclaim,2015-07-24,train
662f0ce3381945e696fa1e550f973446,"""Das Wichtigste ist, bei Anrufen die Koordinaten zu erfahren"" , erklärt Lisa Groß.",noclaim,2015-07-24,train
3217f311c5354b58b167c7726a6aa67a,"Hat der Mann wirklich  ""bestens""  gesagt?",noclaim,2015-07-24,train
d2e7ea1ad0b449bcac8e92a7b29a318b,"Fassen wir noch einmal zusammen: Das Betreuungsgeld ist nicht irgendeine politische Maßnahme, es war das Herzstück des Bundestagswahlkampfs der CSU im Jahr 2009 – den Koalitionspartnern später mühsam abgetrotzt.",noclaim,2015-07-24,train
9f497e1c4d514bea95502d7cd5ac8c4a,"Damit ist die Trilogie der großen CSU-Misserfolge der letzten Monate komplett: Maut, Stromtrassen, Betreuungsgeld.",noclaim,2015-07-24,train
70fe9122961a49df95e863665bdba17f,"Und dann müssen wir antworten"" , erzählt Laura Maikowski.",noclaim,2015-07-24,train
02038feb049c43d79e8bb221bff06b54,"""Es gibt auch Leute, die uns vom Boot aus anrufen und fragen, was sie mit den Toten an Bord machen sollen.",noclaim,2015-07-24,train
ba940d3bc291414fa8cc244b8505626a,"Sie erklären ihnen, wo sie hingehen  und was sie tun können, wenn sie Familienmitglieder verloren haben.",noclaim,2015-07-24,train
d969056343f1443ab36e7c71111feb58,"Zumindest für eine kurze Zeit versuchen sie auch weiter zu verfolgen, was mit den Menschen nach der Rettung geschieht.",noclaim,2015-07-24,train
a35b664d03fe4ee6961f23b91d302438,"Das ist das wirklich Schwierige in solchen Situationen"" , erklärt Maikowski.",noclaim,2015-07-24,train
e6e85d2d43cc4f1697944cd4c4493272,Die Moral hochhalten.,noclaim,2015-07-24,train
03b8a7617f624bcfb05301f3d92aaf1d,Dieses Betreuungsgeld erklärten die Verfassungshüter nun für verfassungswidrig.,noclaim,2015-07-24,train
0f83d2583cea424d811e9298fad2768a,Keine Panik!,noclaim,2015-07-24,train
7d6ee84a1c804d5ea3432570352b4e93,"""Das kam mir Anfangs total verrückt vor, aber es ist sehr praktisch, dass Leute diesen Tweets folgen können und auf diese Weise erfahren, was passiert"" , sagt Hinger.",noclaim,2015-07-24,train
f1a614a00afc4bdcbb3e0c288a996271,Interessanterweise berichten inzwischen viele Küstenwachen über Twitter von ihren Rettungsaktionen.,noclaim,2015-07-24,train
4b777c522b204b40b1be4838771862ab,"Aufklärung   mithilfe von Twitter   Alle AktivistInnen haben ganz eigene Erfahrungen mit der Küstenwache gemacht:  ""Sie sind meistens dankbar für die Informationen, aber sie sind nicht verpflichtet, uns zu informieren, ob und wie die Rettungsaktion verlaufen ist"" , erzählt Maikowski.",noclaim,2015-07-24,train
c1bfd893ab504aa2b02298e75807385c,"So ist diese gezwungen, sich um die in Seenot Befindlichen zu kümmern.",noclaim,2015-07-24,train
02aa58b71a57433ea84057e3643bfed1,"Vor wenigen Tagen präsentierte auch der Wissenschaftliche Dienst des Bundestags sein Gutachten, laut dem die Maut gegen EU-Recht verstößt.",noclaim,2015-07-24,train
039c149d4fe749029b5b9e1c6e06a094,"Denn gerade mal fünf Wochen ist es her, dass Verkehrsminister Alexander Dobrindt seine Pkw-Maut auf Eis legen musste, weil die EU die Einleitung eines Vertragsverletzungsverfahrens angekündigt hatte.",noclaim,2015-07-24,train
f5f9762f2ba54ad08ffc6a2be7840448,"Ein weiterer wichtiger Teil ihrer Arbeit besteht darin, dass sie Kontakt zu den Leuten an Bord halten:  ""Die psychologische Unterstützung, ihnen zu sagen: Bleibt in Verbindung!",noclaim,2015-07-24,train
6405c4d8908441dc80e0e177c7cf822c,Ein Exkurs in die bayerische Logik   Die Kunst des Scheiterns   Aus München  Dominik Baur  Bestens?,noclaim,2015-07-24,train
754913c3642f4ecf88504bd3744b26c7,Aber die Partei beflügelt das.,noclaim,2015-07-24,train
60381637519f496cb0fa24dd986246dd,Konkret sieht ihre Arbeit heute so aus: Die Notrufnummer ist rund um die Uhr besetzt.,noclaim,2015-07-24,train
a42e828fc64347a591e97125ea8174e0,Die AktivistInnen fahren nicht selbst mit Booten hinaus.,noclaim,2015-07-24,train
f3a49298ec004f559a5489e82aea182b,"Das liest man, wenn man auf die Webseite der Initiative Watch The Med Alarm Phone geht.",noclaim,2015-07-24,train
c5e25d0ffa984f0ca5983b92e64f618d,"PANTER-KANDIDATEN V  ""Watch The Med""  hat ein Notrufsystem für Bootsflüchtlinge auf dem Mittelmeer organisiert   Die Grenzen wegdenken   Von  Mareike Barmeyer  This number is not a rescue number!""",noclaim,2015-07-24,train
45f549f2c4434033b7d1e609b3394e65,"Die einfachste Lösung wäre immer noch das Öffnen der Grenzen, meint Laura Maikowski, eine Politik, die Flüchtlinge nicht abzuwehren sucht:  ""Alle Menschen könnten legal herkommen.",claim,2015-07-24,train
4f9f8f87f0b249bbbfb506e071c2e2bf,"""Wir wollen das Grenzsystem anders denken. Wir wollen es wegdenken.""",claim,2015-07-24,train
bf4508f61a3047ca82b801208f63915a,Man kann es nicht anders sagen: Die Partei macht derzeit auf Bundesebene keine gute Figur.,noclaim,2015-07-24,train
b41763b9f25b45a6b719212e8dfce028,Sie versorgen die Küstenwache mit Informationen und überwachen die Rettungsaktion von MigrantInnen in Seenot.,noclaim,2015-07-24,train
caa91343dbc045608685c1adf25f90d9,"Auch das christsoziale Personal in Berlin ist nicht gerade dazu prädestiniert, der eigenen Partei besonderes Profil zu verleihen: Der Großen Koalition geschuldet, stellt die CSU nur drei Bundesminister – und nicht die bedeutendsten.",noclaim,2015-07-24,train
c87e1adc6ab44d8da4385a7d7ba90841,"Bei Schmidt, dem  ""unsichtbaren Landwirtschaftsminister""  (FAZ), wissen nicht einmal die Bauern, woran sie sind.",noclaim,2015-07-24,train
fbe69afffec548c28017e51bc2e3f53a,"Denn über das Schicksal der Partei wird fast ausschließlich in Bayern entschieden, und das nicht nur, wenn es um Landespolitik geht.",noclaim,2015-07-24,train
afaa192796024a25899e61bd49a151c3,"""Natürlich hat es die CSU momentan schwer, sich auf Bundesebene zu profilieren"" , sagt auch Ursula Münch, Direktorin der Akademie für Politische Bildung in Tutzing.",noclaim,2015-07-24,train
86cffb06ca86482d8cd13867350e14a6,"""Wäre es ihr gelungen, nach der Wahl das Innenministerium zu behalten, wäre die Situation eine andere.""",noclaim,2015-07-24,train
98b8e9d4102a485cb6e792b74da1c6c9,"Der Bund sei schließlich ein  ""Resonanzboden, den die Partei braucht und will"" .",noclaim,2015-07-24,train
2c9ba08181a94918b6fe86b499fd3a1c,"Auch Gerda Hasselfeldt, die als Landesgruppenchefin ihre Kollegen in Berlin sicher führt, ist nicht dafür geschaffen, diesen Resonanzboden in Schwingung zu bringen.",noclaim,2015-07-24,train
8ecbb7e880fa4e7d986203b4d4689cd9,Neben Dobrindt sind das Christian Schmidt und Gerd Müller.,noclaim,2015-07-24,train
4737afd548bc42659e56f7b312727c0a,Mit vier der AktivistInnen sitze ich im Berliner Designstudio Bildargumente.,noclaim,2015-07-24,train
7cb96ac03c764fe2a6757dc963ba606c,Ihre Initiative besteht aus ungefähr hundert Leuten aus verschiedenen Ländern beider Seiten des Mittelmeers.,noclaim,2015-07-24,train
82293a503ec149548cac489d022f911d,"""Left to die"" , das ist der Ausdruck der europäischen Staaten für die bewusste Nichtrettung von Migranten in Seenot.",noclaim,2015-07-24,train
6c707ca4e2214ca28d555c0b8d8d7ca8,"""Unser Anliegen ist, öffentlich zu informieren und Druck auszuüben, wenn Hilfe ausbleibt"" , erklärt Sophie Hinger, die über die Organisation Borderline Europe zum Watch-The-Med-Projekt gefunden hat.",noclaim,2015-07-24,train
95449ba19c954673a2e98af17779d5ce,Inzwischen können sie ihm Arbeit abnehmen.,noclaim,2015-07-24,train
eada95009a314a949b177deca295051e,Von ihm haben sie sich beraten lassen.,noclaim,2015-07-24,train
d052d7cd5ec44beaa5330e98720b9dc4,"""Seine Nummer kursiert sogar in libyschen Gefängnissen"" , sagt Maikowski.",noclaim,2015-07-24,train
e76b4dcc3caa4a6284b76794c5a72bfc,Er macht diese Art Arbeit von der Schweiz aus schon seit Jahren.,noclaim,2015-07-24,train
a03332999bc346139487bf285167e312,"Teil der Idee war es zudem, Einzelpersonen zu entlasten, wie zum Beispiel Father Zerai, einen eritreischen Priester.",noclaim,2015-07-24,train
26a275070c5a4fe5b504a63ca35ca1fd,"Als sie das Wichtigste wussten, gründeten sie das Alarmtelefon.",noclaim,2015-07-24,train
4fe30a9dd82146fc9aca605d2e2ecd28,"Zudem waren MigrantInnen an der Entwicklung beteiligt, die die Reise über das Mittelmeer nach Europa schon hinter sich hatten.",noclaim,2015-07-24,train
49837bd8b5d4448c82ab440062bbff39,"Daraufhin haben sie sich über Notrufhotlines kundig gemacht: Wie installiert man eine solche, wie kann man sie betreiben?",noclaim,2015-07-24,train
6395053601ff40e6b198a1fc7960d571,"""An dem Punkt haben wir gesagt: Dokumentieren ist gut, aber wir brauchen eine Art Interventionsmöglichkeit"" , sagt Laura Maikowski, Mitgründerin der Initiative und ihre Onlineverantwortliche.",noclaim,2015-07-24,train
4c57f26b44bf4aa387f232034e086237,"Möglichkeiten   der Intervention   Das war nicht der erste Fall dieser Art, aber einer der ersten, in dem AktivistInnen aus Italien, Deutschland und der Schweiz mithilfe von Watch The Med online genauestens dokumentieren konnten, wie organisierte Verantwortungslosigkeit zum Tod Hunderter Flüchtlinge auf See führte.",noclaim,2015-07-24,train
3313dd20d5e54d3c9969b7e4109db678,"An diesem Tag des Jahres 2013 waren gut 260 MigrantInnen vor Lampedusa ertrunken, nachdem die italienische und die maltesische Küstenwache die Verantwortung hin- und hergeschoben hatte.",noclaim,2015-07-24,train
2f56c0d1cc0a457aa2aa1b5b44c1bb17,"Das Datum markiert den Jahrestag eines Unglücks, das vermeidbar gewesen wäre.",noclaim,2015-07-24,train
04d389bed4b2442893c583216f53b288,Oktober 2014 eine Hotline für Flüchtlinge in Seenot.,noclaim,2015-07-24,train
abcdf777c9dc42739290ce2142ce00ed,Das Watch The Med Alarm Phone will das Gegenteil: Es betreibt seit 11.,noclaim,2015-07-24,train
ca107e3160a5479a96a5faddab1fcc3b,Die Notrufnummer von Watch The Med wird in MigrantInnen-Communitys in den Transitregionen – etwa Marokko und die Türkei – verbreitet.,noclaim,2015-07-24,train
30dbc7431ffc4d24912d546d70684b7d,"""Für uns Migranten ist es besonders wichtig, diese Informationen zu verbreiten"" , erklärt Trésor, Aktivist des Kooperationspartners Voix des Migrants, und ergänzt, dass Kenntnisse darüber, was im Mittelmeer geschieht, aber auch Instruktionen über Sicherheit auf See Leben retten können.",noclaim,2015-07-24,train
99a8dc3168634a1e8ee29e73f3a68f1e,"Die Freiwilligen vom Watch The Med Alarm Phone laden ihre Satellitentelefone wieder mit Geld auf, damit die MigrantInnen auf See Kontakt halten können.",noclaim,2015-07-24,train
b366a8244fa844c9b994b99c7e74a2b9,Aber inzwischen suchen Menschen in Not sogar über Smartphone-Apps wie Whatsapp oder Viber den Kontakt.,noclaim,2015-07-24,train
f80c0114d3a24a6c8c562c1202c24b54,"""Es geht gar nicht so sehr um das Geld"" , so Politikwissenschaftlerin Münch,  ""sondern darum, den besonderen Status herauszukehren: Seht her, wir haben andere Rezepte und machen nicht alles mit.""",noclaim,2015-07-24,train
e477b516349c41a9860ea267cb6721f1,Und selbstverständlich weiß auch die CDU und besonders ihre Vorsitzende Angela Merkel um die Bedeutung des bayerischen Wählers.,noclaim,2015-07-24,train
6347405ede47487599b6e3bd1e84cd5b,Alle vier Jahre trägt der schließlich einen nicht unerheblichen Anteil zu den Stimmen der Union bei.,noclaim,2015-07-24,train
c3cf6c270d24432395020bb01ca3cd14,"Natürlich, sagt Münch, gebe es auch in der CDU einige, die jetzt aufatmen würden, da sie die Wörter  ""Betreuungsgeld""  und  ""Maut""  längst schon nicht mehr hätten hören können.",noclaim,2015-07-24,train
b74735a15e274dc3a9150eb043b79885,"""Aber die Kanzlerin wäre töricht, wenn sie die vermeintliche Überlegenheit ausspielen würde.""",noclaim,2015-07-24,train
6e8790bd1e10462d9581a734ab071c83,"Dass die CSU in Berlin auch weiterhin ihre Lieblingsrolle der innerkoalitionären Opposition zu spielen gedenkt, machte Seehofer denn auch gleich in dieser Woche klar – und drohte der großen Schwester mit einem Nein zur Erbschaftsteuerreform.",noclaim,2015-07-24,train
2822fdd32f7f487691b3727a4350d1d5,"Und auch die Pkw-Maut ist kein Thema, das die Wähler im Innersten berührt.",noclaim,2015-07-24,train
6d3c65e76b66427196364330ecb76e34,"Für den Fall, dass Wolfgang Schäuble nicht zu wesentlichen Änderungen seines Gesetzentwurfs bereit sei, so hieß es, habe Seehofer die Order an die CSU-Bundestagsabgeordneten ausgegeben, nicht zuzustimmen.",noclaim,2015-07-24,train
d3fd087297cf4ab88516d86bea1ed51d,Auch mit Blick auf die Wähler treibt Seehofer längst eine neue Sau durchs Dorf.,noclaim,2015-07-24,train
e9c38e0ba7234eb4a6c85234d9cfa3fa,Stichwort: Asylmissbrauch.,noclaim,2015-07-24,train
063f3187c073465f9b7a39184a13b377,Betonung auf: Missbrauch.,noclaim,2015-07-24,train
71293efaea114a10be309437b86ccba4,Mit Stimmungsmache nach Art der frühen Neunziger reagiert der CSU-Chef auf die hohe Zahl der Flüchtlinge aus dem Balkan.,noclaim,2015-07-24,train
f1ea15a787b64a0287a99078d138e4f4,"Ob das Spiel mit dem Streichholz in diesem Fall jedoch aufgeht, ist fraglich.",noclaim,2015-07-24,train
440df075f87249e38742e542d8dac4c3,Den größten Applaus bekam Seehofer in dieser Woche ausgerechnet von Pegida-Mitbegründer Lutz Bachmann.,noclaim,2015-07-24,train
da176388f15d42e3816785f9e2337f92,Ein kleinlauter Juniorpartner sieht anders aus.,noclaim,2015-07-24,train
85db168ceee748569785c3a598a7ca24,"Natürlich fällt es schwer, sich Eltern vorzustellen, die wegen der 150 Euro Betreuungsgeld auf einen Job verzichten können und ohne sie gezwungen wären, ihr Kind in Fremdbetreuung zu geben.",noclaim,2015-07-24,train
69a711b61e3349e49144b74a64cddebb,"Natürlich ist der Slogan von der  ""Wahlfreiheit""  Unsinn.",noclaim,2015-07-24,train
877aead06ad24b6392679074189ea7d5,"Dabei sind es gar nicht die Themen, um die es geht, es ist das Prinzip.",noclaim,2015-07-24,train
f22aca2d51e647dfbeade0e893a38cba,"Nur hier steht die CSU zur Wahl, und hier schafft sie es seit Jahrzehnten erfolgreich, sich als bundespolitische Opposition zu inszenieren – selbst wenn sie mit auf der Regierungsbank sitzt.",noclaim,2015-07-24,train
bfb6f63e845645dcbcc44482c411b9f2,"Wir Bayern gegen den Rest der Welt, heißt dann das schlichte Motto.",noclaim,2015-07-24,train
28e08c18dc41419b9037c1b33a342de1,"Einerlei ob der Rest der Welt nun in Brüssel, Luxemburg, Karlsruhe oder eben Berlin sitzt.",noclaim,2015-07-24,train
87708a7d408341f8a31f12752ff99641,"Und das Wesen einer Opposition ist es nun mal, dass ihre Vorhaben regelmäßig am Wider- und Unverstand der anderen scheitern.",noclaim,2015-07-24,train
1d792fb3551c4f16aab9bd24ce610705,Die CSU beherrscht die Kunst des Scheiterns perfekt – zumindest eine besondere Spielart davon.,noclaim,2015-07-24,train
4268bdcfc89f4f21b19989e61f6f73ec,"Es gibt Menschen, auch Politiker, die lernen aus ihren Fehlern, gestehen sie ein, wachsen an ihnen.",noclaim,2015-07-24,train
bfc2bb0be573443dae32b56999a021cd,Sie rappeln sich wieder auf und finden im besten Fall zu neuer Größe.,noclaim,2015-07-24,train
e553c334fac64f37bca415753a0d8468,"Das freilich ist nicht die Art, wie man in der CSU mit Niederlagen umgeht.",noclaim,2015-07-24,train
9bb2dc218259450ba2b62991791ec1d9,"Hier versteht man es dafür umso besser, das Scheitern zum Sieg umzumünzen.",noclaim,2015-07-24,train
f9c7ca4b89544359b794770aab91f8e2,"Das kommt zwar weniger sympathisch rüber, ist aber ungemein effektiv.",noclaim,2015-07-24,train
7e67ffd88e90467d8acf3ca26246f722,"Was dabei zählt, ist nicht die Logik der Argumentation, sondern die Bereitschaft des bayerischen Wahlvolks, ihr zu folgen.",noclaim,2015-07-24,train
98ac6c0d29504a96b7c5c3a2e7a05d4b,Und das Volk folgt in der Regel.,noclaim,2015-07-24,train
76310cf30918460895bebfe95a883719,"So zeichnet es sich auch jetzt schon wieder ab, dass die CSU die Niederlagen erfolgreich umdeutet: Die zwei Stromtrassen hat man eben doch verhindert, weil sie jetzt größtenteils unterirdisch verlaufen und daher weniger monströs seien.",noclaim,2015-07-24,train
bb7335c201d449f6af6b9794c8d253b6,"Und das Bundesverfassungsgericht habe schließlich gar nicht über das Betreuungsgeld als solches, sondern lediglich über die Zuständigkeit des Bundes geurteilt.",noclaim,2015-07-24,train
fe67a2829c6c45ddb7cb22b9d87b980d,"Positiver Nebeneffekt für die CSU: Über das Thema Familienpolitik wird nun erneut gestritten – eine Gelegenheit für die Partei, den Wählern ihre Position in Erinnerung zu rufen.",noclaim,2015-07-24,train
6d6f2da8e8464921b2b49f35d8f410c1,"Aber auch für den Fall, dass das Volk nach bedächtigeren Worten verlangt, ist der Landesvater gerüstet.",noclaim,2015-07-24,train
5af40e07c5064242b0b6a45edc28d331,"Parteien Maut, Betreuungsgeld, Stromtrassen – die CSU erlebt im Bund gerade ein Fiasko nach dem anderen.",noclaim,2015-07-24,train
07651f9433bd4ed195f6077805ba3156,Am Mittwoch gab es im Landtag schon einmal einen Vorgeschmack darauf.,noclaim,2015-07-24,train
813e93cd0e284e3496756efeb66b6cfa,"SPD-Fraktionschef Markus Rinderspacher sprach sogar von einer  ""staatstragenden, fast landesväterlichen Rede""  des Ministerpräsidenten.",noclaim,2015-07-24,train
6e41cebe38854ecd849b10c6da97d73b,"Wir wollen uns überflüssig machen.""",noclaim,2015-07-24,train
6912d6847bd84c35a0f3461f9c8f2d96,"Das wäre einfacher, sicherer und billiger.",noclaim,2015-07-24,train
9026bdda01b44f84bbf9dbe4dc0efc17,"Trésor von Voix des Migrants versteht das Alarm Phone nicht als Lösung, aber es ermöglicht einen konkreten Eingriff.",noclaim,2015-07-24,train
ff73a087969f428384f2efe1493ddef9,"Und Boote, die die Fähre begleiten.",noclaim,2015-07-24,train
b2207e2a81734592b5caacecdc27b020,"Ihre Kollegin Maikowski ergänzt:     Eine wirkliche   Mittelmeerfähre   Für das Jahr 2016 ist ein transnationales Bündnis um eine  sogenannte disobedient ferry geplant, eine wirkliche Fähre, die MigrantInnen über das Mittelmeer nach Europa bringen würde.",noclaim,2015-07-24,train
20a064003a0b459a87acfafeb737a60e,"""Es ist nicht nur eine humanitäre Hotline.""",noclaim,2015-07-24,train
e12ca8d11cde4dc5a9c7d1f6d1af36b4,"Trésor von  ""Voix des Migrants""     Watch The Med   Das  ""Watch The Med Alarm Phone""  betreibt seit Oktober 2014 eine Hotline für Flüchtlinge in Seenot.",noclaim,2015-07-24,train
f451cbea32eb431ca78b009e09a763f3,"""Watch the Med ist ein politisches Projekt"" , erklärt Hinger.",noclaim,2015-07-24,train
14190633f96949279fffff36f22e9007,Fälle unterlassener Hilfeleistungen können dank dieses Portals genau rekonstruiert und Beweise für diese gesammelt werden.,noclaim,2015-07-24,train
b970d8bf490540a8b47d121de456a8d9,"Mit dieser ist es möglich, genau festzustellen, wo sich ein Boot aktuell befindet.",noclaim,2015-07-24,train
3cce45d12740401d883e5a5b57d88de6,Ein für das Gelingen des Alarm Phone besonders wichtiges Instrument ist die in Kooperation mit Ozeanografen entwickelte Webseite des Projekts.,noclaim,2015-07-24,train
2788bdb9c3a04da0b891287a04b22355,"Dort wird ihnen erklärt, wie alles funktioniert und welche Werkzeuge zur Verfügung stehen.",noclaim,2015-07-24,train
7c08a23345f34a5a8ea14e8ad82dbe11,"Außerdem bekommen die AktivistInnen ein Training, ehe sie eine Schicht übernehmen.",noclaim,2015-07-24,train
3a0ba9a60e3d465db99e23627d57d15a,"Für die Schichtdienste am Telefon gibt es ein Handbuch, das über die Besonderheiten der lokalen Regionen ins Bild setzt.",noclaim,2015-07-24,train
613a453f9ce1429c9e46f22373752065,"Kooperation ist wichtig für die AktivistInnen des Watch The Med Alarm Phones: Die Initiative arbeitet mit vielen verschiedenen Organisationen zusammen, so etwa Welcome to Europe, Borderline Europe, Sea Watch und eben Voix des Migrants.",noclaim,2015-07-24,train
0e8027556821425c8b89394fa5c99e60,Die Nummer ist rund um die Uhr erreichbar und wird in den Transitregionen verbreitet.,noclaim,2015-07-24,train
83eaa23f4455491696f0b1e6ff13f97d,Zudem soll die Situation an den EU-Außengrenzen und damit einhergehende politische Verantwortungslosigkeit  dokumentiert werden.,noclaim,2015-07-24,train
def6efc2eb834a56b3d9968f122794d2,"Mehr Infos:   www.watchthemed.net    taz Panter Preis 2015   Der taz Panter Preis: Damit wollen wir Einzelpersonen und Initiativen auszeichnen, die sich mit starkem persönlichem Engagement für andere einsetzen.",noclaim,2015-07-24,train
72e5844296624cf2bb388617a7f47419,Mit einer solchen Opposition hat man es freilich nicht schwer.,noclaim,2015-07-24,train
1dd2a054e08646b2a277abec220ea101,"Über Niederlagen   Es gibt Menschen, auch Politiker, die lernen aus ihren Fehlern, gestehen sie ein, wachsen an ihnen.",noclaim,2015-07-24,train
8f4bac21b0634deabeb3d98c52ed31e3,Sie rappeln sich auf und finden im besten Fall zu neuer Größe.,noclaim,2015-07-24,train
0ed9346ec02142f99e5393fa9dfd1bf0,Das freilich ist nicht die Art der CSU,noclaim,2015-07-24,train
9e8571d6cb1c4c329f6a94056a49a931,Alle bisherigen Panter-Porträts finden Sie auf taz.de/panter.,noclaim,2015-07-24,train
9c63e0e36b464adda13c89af23c3189b,"Die taz Panter Stiftung ist gemeinnützig, Spenden sind steuerlich absetzbar.",noclaim,2015-07-24,train
4ec3cb6ad6a54bd28b869f036b64b46b,"Spenden Sie unter dem Stichwort  ""taz Panter Preis""  (taz Panter Stiftung, GLS Bank Bochum, BIC GENODEM1GLS, IBAN DE97 4306 0967 1103 7159 00).",noclaim,2015-07-24,train
5bd19e1665db4c069250867c499506e7,Solidarität: Unterstützen Sie uns.,noclaim,2015-07-24,train
d21673eba7ac492ab267080cf336e415,September 2015 werden der Jury- und der LeserInnenpreis im Deutschen Theater Berlin verliehen.,noclaim,2015-07-24,train
efdf3c3fd3b340c8ba0d8ae9d88a821f,Zeremonie: Am 19.,noclaim,2015-07-24,train
8b42cfb0c298480c93c3041d981b6204,August 2015 an können Sie Ihre Favoritin/Ihren Favoriten aus den sechs Panter-Preis-Nominierten wählen.,noclaim,2015-07-24,train
d9234cae57e84736b56746e4b5ecde3e,LeserInnenpreis: Vom 8.,noclaim,2015-07-24,train
862a2e0fb1784efdb518a6edd86c1db2,"Nächste Woche laden wir Sie ein, den Durchblick e. V. kennenzulernen.",noclaim,2015-07-24,train
670da5d6402b4e3a98a4a8ce3daeec50,Die Nominierten: In der letzten taz.am Wochenende stellten wir Ihnen Lina Schönfeld vor.,noclaim,2015-07-24,train
01aebfb2c73d459d95ccfd114b309413,Jedes Jahr werden dafür zwei mit je 5.000 Euro dotierte Preise verliehen.,noclaim,2015-07-24,train
99d6bff84935482eaf1101d920dd62ed,m Ende war selbst die Opposition voll des Lobs.,noclaim,2015-07-24,train
77ed5f4d1d474532a6fdfb4bcec8e7e9,"Bei der letzten Sitzung vor der Sommerpause verteidigte Seehofer seine Haltung zum Thema Flüchtlinge, betonte aber auch die Wichtigkeit von Integration, Humanität und Solidarität. ",claim,2015-07-24,train
